scenario_id,measurement_type,source_experiment_ids,mcu,configured_clock_mhz,available_ram_bytes,available_flash_bytes,security_category,latency_budget_us,recommended_variant,decision_reason,source_measurement_hash
SCN-23d08f55e007efb0,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os,STM32F407VGT6,48,32768,2097152,5,25000,ML-KEM-1024,fastest observed feasible variant,23d08f55e007efb07455c90ca49b750ce5c6b7525ec6f8182b37bd01bafe4c9d
SCN-37a6517c52ff3280,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os,STM32F407VGT6,48,32768,2097152,5,50000,ML-KEM-1024,fastest observed feasible variant,37a6517c52ff328068c767bd4fb384106b6182cb703449638db5569eeddfb4be
SCN-f09fb173b8c197da,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os,STM32F407VGT6,48,32768,2097152,5,100000,ML-KEM-1024,fastest observed feasible variant,f09fb173b8c197dae2f282e056f2f73ebb1d19a18b1eae34803f5179fbc561f1
SCN-4d506324ab990888,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os,STM32F407VGT6,48,32768,2097152,5,250000,ML-KEM-1024,fastest observed feasible variant,4d506324ab990888f77e5cf4282fac7a5c04fb85ce91382869c0f2e222dbe2cb
SCN-7b9f5dbf3b6ce9aa,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,1,0,UNSUPPORTED,no observed configuration meets all constraints,7b9f5dbf3b6ce9aa0e13334fc3161a66317e44b51f0f0855197e5daaf4804658
SCN-733873065ddc5074,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,1,2000,UNSUPPORTED,no observed configuration meets all constraints,733873065ddc5074a52604b835f082ea039bf92b1a44fa7d0a125c5ba6fa6bf1
SCN-09b5d78db804afb4,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,1,5000,UNSUPPORTED,no observed configuration meets all constraints,09b5d78db804afb4b8c2e638b371bedf6f22f33fd5a834c77c2aedaa7c7fcf99
SCN-96a5f8a8121c2738,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,1,10000,UNSUPPORTED,no observed configuration meets all constraints,96a5f8a8121c2738a814344886444481bc6fdcff0a51a3c3f93a37ff15d30240
SCN-5c9ab62c6bf88b7e,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,1,25000,UNSUPPORTED,no observed configuration meets all constraints,5c9ab62c6bf88b7ed31d798449b611963f9225cb74b90a84761c9e687d00dc81
SCN-59d9ed49e9c564e6,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,1,50000,UNSUPPORTED,no observed configuration meets all constraints,59d9ed49e9c564e673c0e7c9d99c90197d46d2a95943234a7df79184487961ce
SCN-041c7f87419ca029,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,1,100000,UNSUPPORTED,no observed configuration meets all constraints,041c7f87419ca029585c703cc80f1f97738575d932e8721e5b0e500931a81b83
SCN-c526fa15f5ed5c28,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,1,250000,UNSUPPORTED,no observed configuration meets all constraints,c526fa15f5ed5c2833526286ad3856270e83afcd4cb2236f5bbdd638be95210c
SCN-5c8bf30a5f5a14a6,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,3,0,UNSUPPORTED,no observed configuration meets all constraints,5c8bf30a5f5a14a679fb0dcbb844dda98c1de37e34bdc6f42c0189fb6cd3374a
SCN-7a0968a6699ec286,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,3,2000,UNSUPPORTED,no observed configuration meets all constraints,7a0968a6699ec286e324eb0c6d674589883133c16b704b57400071e748e7d96f
SCN-32c63d51c231df15,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,3,5000,UNSUPPORTED,no observed configuration meets all constraints,32c63d51c231df155159ec16cecc4d9fb12fc85f3c4967c761fb4808b0fe2d83
SCN-b5af37111738de71,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,3,10000,UNSUPPORTED,no observed configuration meets all constraints,b5af37111738de719a8a556be07ebb3877d5d3b38dcffde357ab6fe320132dfa
SCN-6ded9d51f529cc43,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,3,25000,UNSUPPORTED,no observed configuration meets all constraints,6ded9d51f529cc437d1165e77fede0464c8a52cdc47f8065486624aef0541d29
SCN-2678e8253a175f26,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,3,50000,UNSUPPORTED,no observed configuration meets all constraints,2678e8253a175f26b7653faa24881688af0cc698217e9f260c2933f2ab4c89c7
SCN-2bc6edbda6afbdd9,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,3,100000,UNSUPPORTED,no observed configuration meets all constraints,2bc6edbda6afbdd92f80969cdf75be76848a267233c66a7a99752218321e5699
SCN-712bdd0d146a1aba,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,3,250000,UNSUPPORTED,no observed configuration meets all constraints,712bdd0d146a1aba08f3e8ab87d0ce56fb735f5e6fe5ddb90b9f121593b31484
SCN-dbaa4de86350d2a0,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,5,0,UNSUPPORTED,no observed configuration meets all constraints,dbaa4de86350d2a02f825d9113f5333ec7bbc5b03b01190db2f3220e8426ec60
SCN-a9cd6bebe24e0eba,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,5,2000,UNSUPPORTED,no observed configuration meets all constraints,a9cd6bebe24e0ebae646af02c9f5bb4ba7335bdf1d8f9c765da3db3ba59099b8
SCN-beb936ccf5ca5ea2,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,5,5000,UNSUPPORTED,no observed configuration meets all constraints,beb936ccf5ca5ea2b24d54b87774a57d59f3c658a16f619ef776b8a39a935a9b
SCN-04297067906a7cc5,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,5,10000,UNSUPPORTED,no observed configuration meets all constraints,04297067906a7cc5c2a2fc64e394fe77a3486f88d349d987d85150ac858484ce
SCN-4dab681396c46e7a,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,5,25000,UNSUPPORTED,no observed configuration meets all constraints,4dab681396c46e7a75de9efeb3d41339b702d2401bd313b0c64634fe144e96c2
SCN-043fd28bbbee1a1b,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,5,50000,UNSUPPORTED,no observed configuration meets all constraints,043fd28bbbee1a1b38fa0993c1a87db079af0eb6a610aa1fb88f84642a222e23
SCN-a787d01fdcd12cba,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,5,100000,UNSUPPORTED,no observed configuration meets all constraints,a787d01fdcd12cba5e29367dc9129f5ab54619547296dccbb0827b2ba7a6bfd0
SCN-318fd7b84927858c,derived_recommendation_scenario,,STM32F407VGT6,48,49152,32768,5,250000,UNSUPPORTED,no observed configuration meets all constraints,318fd7b84927858cd9049be6d2995856623290bfaec37d2179dd9ebc5e23f89b
SCN-cc4f9dbb6c882d5f,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,1,0,UNSUPPORTED,no observed configuration meets all constraints,cc4f9dbb6c882d5ff373c41129ec6132661e719c131504c8d8f95f7ce7651513
SCN-cb44d663c2e61134,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,1,2000,UNSUPPORTED,no observed configuration meets all constraints,cb44d663c2e61134c17a78e38df876a1be000820750a005edd9fa8b02912ead9
SCN-a16cb96bbf26d2b1,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,1,5000,UNSUPPORTED,no observed configuration meets all constraints,a16cb96bbf26d2b18a06b799550098a3216372fc73089e251c78a43b2c6ab5a2
SCN-9b1211a2b0c98740,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,1,10000,UNSUPPORTED,no observed configuration meets all constraints,9b1211a2b0c98740dc5e9771ef93c3994b1b0a89d9a668fa17b69f44f48fe705
SCN-dead77c9c1d88cfa,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,1,25000,UNSUPPORTED,no observed configuration meets all constraints,dead77c9c1d88cfa513511a855fa45d9b99abada0420ea29f7d375eaa618a9f4
SCN-203f83ac10f6ef6f,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,1,50000,UNSUPPORTED,no observed configuration meets all constraints,203f83ac10f6ef6f2c71dfff6fa2a6a68bb23f4a12373d46dadac3a35e0c6b7c
SCN-82328b8f1a9f8f62,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,1,100000,UNSUPPORTED,no observed configuration meets all constraints,82328b8f1a9f8f6245a64ff875e367ee1bacea160918783fc392181bcddc4801
SCN-6ab3d53e657466a7,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,1,250000,UNSUPPORTED,no observed configuration meets all constraints,6ab3d53e657466a7472d737e1045606648b652096ae9d0df4afeb7b104c03c4b
SCN-011706d85458302d,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,3,0,UNSUPPORTED,no observed configuration meets all constraints,011706d85458302d8d3f714abe5cdb2f61b5d59d1c30c440c804953872951af0
SCN-7027a89413d9e299,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,3,2000,UNSUPPORTED,no observed configuration meets all constraints,7027a89413d9e2990a1ca35ffd80035cc91a4fe0dbdd2517df2878ca904f234f
SCN-9e3e20df865001ff,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,3,5000,UNSUPPORTED,no observed configuration meets all constraints,9e3e20df865001ff12ac3e1a3da9a41c34e09e95c37b07fdaab3395aeedc66d6
SCN-bf7d36f2c2bb500f,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,3,10000,UNSUPPORTED,no observed configuration meets all constraints,bf7d36f2c2bb500f53c10b0700ab5ffdbd0e12e93ff48b98ab28ad96f17296fb
SCN-75f535cf20e29ef1,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,3,25000,UNSUPPORTED,no observed configuration meets all constraints,75f535cf20e29ef1c5e6119d2a1fa7dd35125e23ff432217142cd58310cd7a62
SCN-987f6d8cd982b9c6,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,3,50000,UNSUPPORTED,no observed configuration meets all constraints,987f6d8cd982b9c6c01f30c4ff9cf010a9f9c8d62193f32cd35113ca4c8f752f
SCN-e3a5de477180b66f,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,3,100000,UNSUPPORTED,no observed configuration meets all constraints,e3a5de477180b66f1b2ed0970c4c66122b66c89f27befce5563282bcec500a4f
SCN-a30f6d55537fed69,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,3,250000,UNSUPPORTED,no observed configuration meets all constraints,a30f6d55537fed69752df8d4e9652962cfcbe9dfc1e58be7f9467f9d2e70ab83
SCN-162eda9e87d4e5a7,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,5,0,UNSUPPORTED,no observed configuration meets all constraints,162eda9e87d4e5a7878b4f32e87c85f5a925d8299b7d1dc06995ff86735019e1
SCN-ec744607e51f5314,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,5,2000,UNSUPPORTED,no observed configuration meets all constraints,ec744607e51f531400217c5fb6c233c8ddf0823532dd8f74194cc7419f841661
SCN-34ec19d525050d11,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,5,5000,UNSUPPORTED,no observed configuration meets all constraints,34ec19d525050d1102a983685a8a1304649d2fe4df7c413270cbb5b9173097a3
SCN-eb2f191e6c999519,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,5,10000,UNSUPPORTED,no observed configuration meets all constraints,eb2f191e6c9995194e6d283e96d972deb9e087b78e0711c7becf1fcc72b1e829
SCN-98d5ac1a5cb66a46,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,5,25000,UNSUPPORTED,no observed configuration meets all constraints,98d5ac1a5cb66a46a4aba647d47b240f1a77a485b0f3c9f54bebcea73f56212b
SCN-52e71fd12a8ded3f,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,5,50000,UNSUPPORTED,no observed configuration meets all constraints,52e71fd12a8ded3f7efa983864a751038d2d1833f6dce8c480b87f8bb992f747
SCN-f9ea620a80b1459c,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,5,100000,UNSUPPORTED,no observed configuration meets all constraints,f9ea620a80b1459cb021e69e957aaeee23b4b9c3d0e67ae95a7f1e5902461556
SCN-5066a64f1afd081c,derived_recommendation_scenario,,STM32F407VGT6,48,49152,49152,5,250000,UNSUPPORTED,no observed configuration meets all constraints,5066a64f1afd081c8e8d947f86f862a0963b03a52846f22fdd7ccb19d63f2aab
SCN-270854b27c339a0a,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,1,0,UNSUPPORTED,no observed configuration meets all constraints,270854b27c339a0a345fb3ce2370d46a6a520195cdd6e7569340124715c438f6
SCN-f91bdf8bd15acdc6,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,1,2000,UNSUPPORTED,no observed configuration meets all constraints,f91bdf8bd15acdc6a08273c9b1f3ac811110a4a9dd4c030211b136f6bec8d6ac
SCN-545c0facbf11fd60,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,1,5000,UNSUPPORTED,no observed configuration meets all constraints,545c0facbf11fd604bee7cf46948e0a102094e29f7a8c1156fee35fb1ac5053f
SCN-e8a73fbc6b106701,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,1,10000,UNSUPPORTED,no observed configuration meets all constraints,e8a73fbc6b106701197ad5184b83c94b0924d57b7e53d94c7c00e7a3e1ba9d47
SCN-a30692ad1b462dc4,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,1,25000,UNSUPPORTED,no observed configuration meets all constraints,a30692ad1b462dc4d9c5d50d9e7d77d670bfaf14c4496629e121cf7e45944c3a
SCN-4316c0d8b81b7515,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,1,50000,UNSUPPORTED,no observed configuration meets all constraints,4316c0d8b81b7515562ef82a4e6650176957a20c0b7d514e2f52ffcbd1a2ba53
SCN-ca4ee13a521ab61b,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,1,100000,UNSUPPORTED,no observed configuration meets all constraints,ca4ee13a521ab61bcfa92f6b55cd20cbe19809db7d2a2da2e6eb0d552cce42cd
SCN-2cf4126a7897cf53,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,1,250000,UNSUPPORTED,no observed configuration meets all constraints,2cf4126a7897cf53bd08852a6eacedcfce65a90bb21cb52c56df5e3066cf0e71
SCN-d5ef2725c9ca6047,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,3,0,UNSUPPORTED,no observed configuration meets all constraints,d5ef2725c9ca604702ed3440a92b2af8e0114d23718304deadef0338630fcc90
SCN-d4c4a3f46a55105a,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,3,2000,UNSUPPORTED,no observed configuration meets all constraints,d4c4a3f46a55105a46f82ff5a4f618db19c63f7680e00bc956fdde94486a50fc
SCN-0a6765915b296c04,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,3,5000,UNSUPPORTED,no observed configuration meets all constraints,0a6765915b296c0457ec4aaab5246e29e4d7764f12a644df0801378ece9c9a19
SCN-38b400e14540cc24,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,3,10000,UNSUPPORTED,no observed configuration meets all constraints,38b400e14540cc243097c313fb8ce4351e36755d5d442b42d53faa3369ded2ad
SCN-f2a4e0070d6f47e6,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,3,25000,UNSUPPORTED,no observed configuration meets all constraints,f2a4e0070d6f47e6f7a74688bf6fd024dc3e71670bce3ac126316ede02f8b398
SCN-83b174b53a44d46d,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,3,50000,UNSUPPORTED,no observed configuration meets all constraints,83b174b53a44d46d6dfe46c65de23093f2f7b786d6bcccf2c6904eff912c5b8b
SCN-20b7bad62ee1161c,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,3,100000,UNSUPPORTED,no observed configuration meets all constraints,20b7bad62ee1161c1b4e2dc892d480ec3432544060016ca91da38b7efcce382b
SCN-cd7ae003dc8fcbd8,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,3,250000,UNSUPPORTED,no observed configuration meets all constraints,cd7ae003dc8fcbd89ccc89b5e357b3dd6d2039fab25e53dc354be4d4b7b9e144
SCN-e66b6c46fabda995,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,5,0,UNSUPPORTED,no observed configuration meets all constraints,e66b6c46fabda995ac767db8484d31134734d167354fbc6542de70fce64748e4
SCN-37efabea63ecb0d9,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,5,2000,UNSUPPORTED,no observed configuration meets all constraints,37efabea63ecb0d948d5967de9da12e67f6f12fecddc4ef350d41169c9223b37
SCN-c2797b2070da8034,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,5,5000,UNSUPPORTED,no observed configuration meets all constraints,c2797b2070da8034de0207b764d47f7529d7bfbc155c47231ed44e6683e31a8f
SCN-1a6877e32c1b4f1f,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,5,10000,UNSUPPORTED,no observed configuration meets all constraints,1a6877e32c1b4f1f076b514e6fd123bd340b4c8dc69167954c1f372987432576
SCN-fc9ac72e8b6be89c,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,5,25000,UNSUPPORTED,no observed configuration meets all constraints,fc9ac72e8b6be89ce15fdfd52cac34a00893da4285d810e42b987859a5fa29d0
SCN-cf09e879a3141c2e,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,5,50000,UNSUPPORTED,no observed configuration meets all constraints,cf09e879a3141c2e020da28e729f73ddd443afb339b68e794f3761c7161c2052
SCN-2e124edf4aa8ffb6,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,5,100000,UNSUPPORTED,no observed configuration meets all constraints,2e124edf4aa8ffb67a65c9a4af4a9ec528274e96e7c0f9dcd5ed6063e9fd8ce0
SCN-57092795936dc1a2,derived_recommendation_scenario,,STM32F407VGT6,48,49152,65536,5,250000,UNSUPPORTED,no observed configuration meets all constraints,57092795936dc1a2c12f9152812901324caa0ab3dffb1de8e2a5e61ac2dd2f53
SCN-309eb7861ee05558,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os|stm32f4_mlkem512_48mhz_o1|stm32f4_mlkem512_48mhz_o2|stm32f4_mlkem512_48mhz_o3|stm32f4_mlkem512_48mhz_ofast|stm32f4_mlkem512_48mhz_os|stm32f4_mlkem768_48mhz_o1|stm32f4_mlkem768_48mhz_o2|stm32f4_mlkem768_48mhz_o3|stm32f4_mlkem768_48mhz_ofast|stm32f4_mlkem768_48mhz_os,STM32F407VGT6,48,49152,98304,1,0,ML-KEM-512,fastest observed feasible variant,309eb7861ee055580b78976c08ef75cf3fea8328bfbb8a7e27660fd07f0fde6e
SCN-3d099515e0f9ac3a,derived_recommendation_scenario,,STM32F407VGT6,48,49152,98304,1,2000,UNSUPPORTED,no observed configuration meets all constraints,3d099515e0f9ac3a17384ec8e3084cf4f07a939d04c76973850bf7497729b09c
SCN-4fb59829fef3ee53,derived_recommendation_scenario,stm32f4_mlkem512_48mhz_o1|stm32f4_mlkem512_48mhz_o2|stm32f4_mlkem512_48mhz_o3|stm32f4_mlkem512_48mhz_ofast|stm32f4_mlkem512_48mhz_os|stm32f4_mlkem768_48mhz_o1|stm32f4_mlkem768_48mhz_o2|stm32f4_mlkem768_48mhz_o3|stm32f4_mlkem768_48mhz_ofast|stm32f4_mlkem768_48mhz_os,STM32F407VGT6,48,49152,98304,1,5000,ML-KEM-512,fastest observed feasible variant,4fb59829fef3ee53b37690147a53096959ede1b2b5dc2eb628b8dc1d163cbaa8
SCN-1e88a5789fb068a4,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os|stm32f4_mlkem512_48mhz_o1|stm32f4_mlkem512_48mhz_o2|stm32f4_mlkem512_48mhz_o3|stm32f4_mlkem512_48mhz_ofast|stm32f4_mlkem512_48mhz_os|stm32f4_mlkem768_48mhz_o1|stm32f4_mlkem768_48mhz_o2|stm32f4_mlkem768_48mhz_o3|stm32f4_mlkem768_48mhz_ofast|stm32f4_mlkem768_48mhz_os,STM32F407VGT6,48,49152,98304,1,10000,ML-KEM-512,fastest observed feasible variant,1e88a5789fb068a465e7fc776520645a14affd247d510754311c5afc4ffa3a58
SCN-13b274e394e95d9c,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os|stm32f4_mlkem512_48mhz_o1|stm32f4_mlkem512_48mhz_o2|stm32f4_mlkem512_48mhz_o3|stm32f4_mlkem512_48mhz_ofast|stm32f4_mlkem512_48mhz_os|stm32f4_mlkem768_48mhz_o1|stm32f4_mlkem768_48mhz_o2|stm32f4_mlkem768_48mhz_o3|stm32f4_mlkem768_48mhz_ofast|stm32f4_mlkem768_48mhz_os,STM32F407VGT6,48,49152,98304,1,25000,ML-KEM-512,fastest observed feasible variant,13b274e394e95d9c54be9c8ee8022f5bf72d4585f8fecef92a0dff3390c2897e
SCN-2663993c398480d3,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os|stm32f4_mlkem512_48mhz_o1|stm32f4_mlkem512_48mhz_o2|stm32f4_mlkem512_48mhz_o3|stm32f4_mlkem512_48mhz_ofast|stm32f4_mlkem512_48mhz_os|stm32f4_mlkem768_48mhz_o1|stm32f4_mlkem768_48mhz_o2|stm32f4_mlkem768_48mhz_o3|stm32f4_mlkem768_48mhz_ofast|stm32f4_mlkem768_48mhz_os,STM32F407VGT6,48,49152,98304,1,50000,ML-KEM-512,fastest observed feasible variant,2663993c398480d3e7b0bcedf63f0dca44a50cafcda66c56d62a6e16923638e0
SCN-a384e697cb3265f5,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os|stm32f4_mlkem512_48mhz_o1|stm32f4_mlkem512_48mhz_o2|stm32f4_mlkem512_48mhz_o3|stm32f4_mlkem512_48mhz_ofast|stm32f4_mlkem512_48mhz_os|stm32f4_mlkem768_48mhz_o1|stm32f4_mlkem768_48mhz_o2|stm32f4_mlkem768_48mhz_o3|stm32f4_mlkem768_48mhz_ofast|stm32f4_mlkem768_48mhz_os,STM32F407VGT6,48,49152,98304,1,100000,ML-KEM-512,fastest observed feasible variant,a384e697cb3265f582fd41d57dff34ea4f55e8cb401aa4d1221fb91bee0a52d6
SCN-a4afd822e55af049,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os|stm32f4_mlkem512_48mhz_o1|stm32f4_mlkem512_48mhz_o2|stm32f4_mlkem512_48mhz_o3|stm32f4_mlkem512_48mhz_ofast|stm32f4_mlkem512_48mhz_os|stm32f4_mlkem768_48mhz_o1|stm32f4_mlkem768_48mhz_o2|stm32f4_mlkem768_48mhz_o3|stm32f4_mlkem768_48mhz_ofast|stm32f4_mlkem768_48mhz_os,STM32F407VGT6,48,49152,98304,1,250000,ML-KEM-512,fastest observed feasible variant,a4afd822e55af049e83ac53910d709a967ec058bd86097e86293afd12014f599
SCN-f23a1c68e707edb0,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os|stm32f4_mlkem768_48mhz_o1|stm32f4_mlkem768_48mhz_o2|stm32f4_mlkem768_48mhz_o3|stm32f4_mlkem768_48mhz_ofast|stm32f4_mlkem768_48mhz_os,STM32F407VGT6,48,49152,98304,3,0,ML-KEM-768,fastest observed feasible variant,f23a1c68e707edb0a55540b6be976fd79a48fc1c06ebb3c4940d26a4b1beaad6
SCN-7512184c4f2ddf6b,derived_recommendation_scenario,,STM32F407VGT6,48,49152,98304,3,2000,UNSUPPORTED,no observed configuration meets all constraints,7512184c4f2ddf6bdac7ff230a02a100d2cb0ae60864be3c536994889e545417
SCN-972fea25e4131774,derived_recommendation_scenario,stm32f4_mlkem768_48mhz_o1|stm32f4_mlkem768_48mhz_o2|stm32f4_mlkem768_48mhz_o3|stm32f4_mlkem768_48mhz_ofast|stm32f4_mlkem768_48mhz_os,STM32F407VGT6,48,49152,98304,3,5000,ML-KEM-768,fastest observed feasible variant,972fea25e41317744cc90f39beac89f62eeca5def3f02e094e2f91ef4cf0bca3
SCN-54c6bec0711e6427,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os|stm32f4_mlkem768_48mhz_o1|stm32f4_mlkem768_48mhz_o2|stm32f4_mlkem768_48mhz_o3|stm32f4_mlkem768_48mhz_ofast|stm32f4_mlkem768_48mhz_os,STM32F407VGT6,48,49152,98304,3,10000,ML-KEM-768,fastest observed feasible variant,54c6bec0711e642746180c78b459c8b83e52d3b18240f64ac6ad37b55f3f2549
SCN-268cfcf83a76c8f1,derived_recommendation_scenario,stm32f4_mlkem1024_48mhz_o1|stm32f4_mlkem1024_48mhz_o2|stm32f4_mlkem1024_48mhz_o3|stm32f4_mlkem1024_48mhz_ofast|stm32f4_mlkem1024_48mhz_os|stm32f4_mlkem768_48mhz_o1|stm32f4_mlkem768_48mhz_o2|stm32f4_mlkem768_48mhz_o3|stm32f4_mlkem768_48mhz_ofast|stm32f4_mlkem768_48mhz_os,STM32F407VGT6,48,49152,98304,3,25000,ML-KEM-768,fastest observed feasible variant,268cfcf83a76c8f186ffe1dad98bb70f59cc9a67576b57412352fa2cfc7a2f5c
